name,slug,species,description,genetic_cultivation_description,references,hero_image_attribution,lab_data_attribution,thc_min,thc_max,cbd_min,cbd_max,featured_position,featured,avatar_image_url,hero_image_url,aliases,effects,flavors,effects_cleaned,flavors_cleaned,Ammonia,Apple,Apricot,Berry,Blue Cheese,Blueberry,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Mint,Nutty,Orange,Pepper,Pine,Pineapple,Plum,Pungent,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree Fruit,Tropical,Vanilla,Woody,Aroused,Creative,Energetic,Euphoric,Focused,Giggly,Happy,Hungry,Relaxed,Sleepy,Talkative,Tingly,Uplifted
Mango,mango,hybrid,"Mango was created by the Dutch breeder KC Brains, which crossed its own KC-33 with an Afghani. According to the breeder, Mango has a skunky and hashy aroma, while its Afghani lineage makes it resistant to mold and fungus. This indica-leaning strain is said to have high CBD levels, making it an ideal candidate for medical cannabis products.

Growing short and compact in stature, Mango plants produce enormous colas that take on a lavender appearance as the six-to-nine week flowering cycle takes place. Growers should expect to harvest no less than 150 grams of flower per plant when grown indoors, while outdoor cultivation can yield up to 800 grams per plant.
KC Brains’ Mango won third place in Indica at 2002 High Times’ Cannabis Cup in Amsterdam.",,KC Brains,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/900/avatar/original/1569436989-20171024_46928_F_EdenBlackLabel_Mango_TVB_13.jpg,https://images.weedmaps.com/strains/000/000/900/hero/original/1569436989-20171024_46928_F_EdenBlackLabel_Mango_TVB_13.jpg,[],"[{'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}, {'id': '79b2d842-1197-448e-b74a-41fd13c2cb27', 'type': 'tag', 'name': 'Sleepy'}]","[{'id': '9f52b69a-8a25-4501-8dc9-2cdfa6b078a0', 'type': 'tag', 'name': 'Sweet'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': '7f7c4304-e131-4ddb-b50a-196bbadce83f', 'type': 'tag', 'name': 'Flowery'}]","['Relaxed', 'Focused', 'Sleepy']","['Sweet', 'Earthy', 'Flowery']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
Mango Haze,mango-haze,hybrid,"Mr. Nice Seedbank developed Mango Haze from the genetics from its award-winning Super Silver Haze line. According to the breeder, Mango Haze is half Haze, a quarter Skunk #1, and a quarter Northern Lights #5, carrying a ripe mango flavor profile and producing copious amounts of resin.

According to the breeder,  Mango Haze is mostly sativa, growing between 1 to 1.5 meters, or 3.3 to 5 feet, tall and yielding large clusters of stacked colas in an eight-to-11-week flowering period, depending on the phenotype. The cultivar does best in an indoor growing environment, and requires a fair amount of cultivation expertise to unlock the full potential of the plant. ",,Mr. Nice,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/880/avatar/original/1568153294-171120_38779_MangoHaze_1.jpg,https://images.weedmaps.com/strains/000/000/880/hero/original/1568153294-171120_38779_MangoHaze_1.jpg,[],"[{'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}, {'id': '79b2d842-1197-448e-b74a-41fd13c2cb27', 'type': 'tag', 'name': 'Sleepy'}]","[{'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': 'd243ee93-f3c7-4a3f-8e97-e1118bc88192', 'type': 'tag', 'name': 'Skunk'}, {'id': '8400b621-0d95-44e9-a03f-558e6af42555', 'type': 'tag', 'name': 'Pepper'}]","['Relaxed', 'Euphoric', 'Sleepy']","['Earthy', 'Skunk', 'Pepper']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Mango Kush,mango-kush,hybrid,"The exact origins of Mango Kush are shrouded in mystery, though online sources believe the cultivar to be a combination of Mango, a strain by KC Brains, and the infamous Hindu Kush. Regardless of its lineage, Mango Kush is loved by consumers for its strong tropical flavors and body effects, most likely due to its high levels of myrcene.

Mango Kush is known for its girthy buds that are densely packed and covered in trichomes. Mango Kush needs regular trimming to increase airflow to its squat lower branches, though it never grows taller than 5 feet, or 1 ½ meters. Novice growers can raise Mango Kush easily in either indoor or outdoor settings by maintaining warm, dry environments. The cultivar reaches full maturity in 8-9 weeks and mid-to-late October in the Northern Hemisphere when raised in sunlight.",,,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/146/avatar/original/1564001505-171116_45094_MangoKush_SAF_1.jpg,https://images.weedmaps.com/strains/000/000/146/hero/original/1564001505-171116_45094_MangoKush_SAF_1.jpg,[],"[{'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}, {'id': 'd81a933b-fce8-4b97-b393-13c95de15a7e', 'type': 'tag', 'name': 'Aroused'}, {'id': '8769e57c-6dac-42a8-9a67-36cca36cc0dc', 'type': 'tag', 'name': 'Giggly'}]","[{'id': '12fa7d6c-9b64-4e6d-858b-1ccdd7a1444a', 'type': 'tag', 'name': 'Mango'}, {'id': 'd2251529-4c0b-46c7-94c7-944f9c6eeeea', 'type': 'tag', 'name': 'Tropical'}, {'id': '7f7c4304-e131-4ddb-b50a-196bbadce83f', 'type': 'tag', 'name': 'Flowery'}]","['Euphoric', 'Aroused', 'Giggly']","['Mango', 'Tropical', 'Flowery']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Marathon OG,marathon-og,hybrid,"Created in Los Angeles, Marathon OG is a top-shelf collaboration from the late rapper Nipsey Hussle and breeders at The Cure Company.  Named after a series of classic mixtapes produced by Nipsey Hussle, this member of the OG family features earthy and spiced lemony flavors and is great for complete and total relaxation.","Currently, little to no information is available online regarding the cultivation of Marathon OG.",,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/original/image_missing.jpg,https://images.weedmaps.com/original/image_missing.jpg,[],"[{'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}, {'id': '19f7ac7b-ffb0-4009-b2d0-a493efaa7dd5', 'type': 'tag', 'name': 'Creative'}, {'id': '79b2d842-1197-448e-b74a-41fd13c2cb27', 'type': 'tag', 'name': 'Sleepy'}]","[{'id': 'a289881c-cf93-4f0e-b62b-25b58ed73a93', 'type': 'tag', 'name': 'Lemon'}, {'id': '3a810517-86b4-4534-9e24-0f6d8d0ba6c0', 'type': 'tag', 'name': 'Blue Cheese'}, {'id': '7f7c4304-e131-4ddb-b50a-196bbadce83f', 'type': 'tag', 'name': 'Flowery'}]","['Relaxed', 'Creative', 'Sleepy']","['Lemon', 'Blue Cheese', 'Flowery']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
Master Kush,master-kush,hybrid,"Master Kush is reportedly a cross of two Hindu Kush landrace strains bred by White Label Seed Company in Amsterdam.

According to White Label Seed Company, the Indica-leaning hybrid strain grows short and produces high yields of resinous buds in a 50-55 day flowering period. Best grown outdoors in relatively warm weather, Master Kush is reported to produce physically invigorating effects without the “stoney” effect from most Indicas. It’s said to have a vintage kush flavor that is both earthy and pungent, offering a taste that is reminiscent of charas, a handmade form of hashish that is popular across the Indian subcontinent. Master Kush won 1st Place in the Hydro category at the 1994 High Times Cannabis Cup.",,White Label Seed Comapny,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/148/avatar/original/1561590113-171117_5667_Master_Kush.jpg,https://images.weedmaps.com/strains/000/000/148/hero/original/1585180750-Master-Kush.jpg,[],"[{'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}, {'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}, {'id': '79b2d842-1197-448e-b74a-41fd13c2cb27', 'type': 'tag', 'name': 'Sleepy'}]","[{'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': 'a289881c-cf93-4f0e-b62b-25b58ed73a93', 'type': 'tag', 'name': 'Lemon'}, {'id': '8400b621-0d95-44e9-a03f-558e6af42555', 'type': 'tag', 'name': 'Pepper'}]","['Relaxed', 'Happy', 'Sleepy']","['Earthy', 'Lemon', 'Pepper']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
Maui OG,maui-og,hybrid,"Maui OG is a cross between two well-regarded strains with lengthy histories, OG Kush and Maui Wowie. When properly cured, the buds will look almost fuzzy due to their coating of trichomes against a dark green and purple, tightly packed, nugget backdrop.

Bred by Washington, D.C.-based Liberty Cannabis, Maui OG is a sativa-dominant hybrid with notes of fruit, spice, and earth in the flavor. Its aroma profile is both spicy and fruity as well, and its effects are reported to be deeply medicinal, exhibiting pain-relieving properties and appetite stimulation.",,Liberty Cannabis,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/603/avatar/original/1564690777-180131F_43094_MauiOG_1.jpg,https://images.weedmaps.com/strains/000/000/603/hero/original/1564690777-180131F_43094_MauiOG_1.jpg,[],"[{'id': '19f7ac7b-ffb0-4009-b2d0-a493efaa7dd5', 'type': 'tag', 'name': 'Creative'}, {'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}]","[{'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': 'da4209de-4021-4568-b7bc-f8601dac412c', 'type': 'tag', 'name': 'Mint'}, {'id': '8400b621-0d95-44e9-a03f-558e6af42555', 'type': 'tag', 'name': 'Pepper'}]","['Creative', 'Energetic', 'Focused']","['Earthy', 'Mint', 'Pepper']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Maui Wowie,maui-wowie,hybrid,"Maui Wowie is a Sativa-dominant landrace strain that originated in the 1970s on the Hawaiian island for which it’s named. The strain has been cultivated for more than four decades. 

Although it carries some Indica genetics, the growth pattern of this Sativa-dominant strain produces tall, lanky plants that provide a pine-infused flavor and inspiring effects. While the strain’s exact genetics are unknown, Maui Wowie plants can grow over 10 feet high outdoors. ",,,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/150/avatar/original/1550018625-171117_52200_MauiWowie_1.jpg,https://images.weedmaps.com/strains/000/000/150/hero/original/1581016821-MauiWowie_v02.jpg,[],"[{'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}, {'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}]","[{'id': '736aad9c-4728-437d-b599-24d8a6c3fb9d', 'type': 'tag', 'name': 'Citrus'}, {'id': '7f7c4304-e131-4ddb-b50a-196bbadce83f', 'type': 'tag', 'name': 'Flowery'}, {'id': '9f52b69a-8a25-4501-8dc9-2cdfa6b078a0', 'type': 'tag', 'name': 'Sweet'}]","['Happy', 'Euphoric', 'Relaxed']","['Citrus', 'Flowery', 'Sweet']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
Mega Wellness,mega-wellness,hybrid,"The Mega Wellness OG story begins in Los Angeles when Nameless Genetics breeders crossed a Chemdawg female with a male OG Kush. The OG Kush used to create Mega Wellness OG was selected from the father of its lead cultivator around 2002. It took breeders four years to find the perfect OG phenotype to create this strain.

The seed bank reports Mega Wellness is a deeply aromatic, high-THC strain with a complex terpene profile. Plants tend to grow tall and lanky with a 56-63 day flowering period. 

Nameless Genetics claims the strain’s effects tend to be heavy on both the body and the head, the result of its average 24-31% THCA content, which less-experienced users may find overwhelming. 

Tests from the breeder reveal a terpene profile that includes Mycrene, limonene, beta-caryophyllene, phytol and alpha-humulene — all of which reportedly account for its complex aroma with hints of diesel, black pepper, hops, and even citrus. 

The strain won 1st Place for Hybrid Concentrate and 3rd Place for Hybrid Flower at the 2015 High Times Cannabis Cup in Southern California. ",,Nameless Genetics,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/153/avatar/original/1553022464-171008_42609_MegaWellness_1.jpg,https://images.weedmaps.com/strains/000/000/153/hero/original/1553022464-171008_42609_MegaWellness_1.jpg,[],"[{'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}, {'id': '79b2d842-1197-448e-b74a-41fd13c2cb27', 'type': 'tag', 'name': 'Sleepy'}, {'id': '59421d5b-91e7-45ac-843a-551975f0ac6f', 'type': 'tag', 'name': 'Uplifted'}]","[{'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': '7f7c4304-e131-4ddb-b50a-196bbadce83f', 'type': 'tag', 'name': 'Flowery'}, {'id': 'e5c1d481-0c53-4f89-8354-d8bb71bab322', 'type': 'tag', 'name': 'Diesel'}]","['Euphoric', 'Sleepy', 'Uplifted']","['Earthy', 'Flowery', 'Diesel']",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Mendo Breath,mendo-breath,hybrid,"A flagship strain bred by the Mendocino, California-based Gage Green Genetics, Mendo Breath (F2) is an indica-leaning cross between OG Kush Breath (OGKB), a descendant of Cherry Pie Kush, and the breeder’s own Mendo Montage. The original version of the strain, named Mendo Breath F1, was a clone-only variety used for several breeding projects, followed with the more readily accessible Mendo Breath F2, which was made available in the form of feminized seeds. 

This second variety of the cultivar gives off delectable notes of vanilla, caramel, chocolate mint, and fresh berries. Commonly referred to as “true Mendocino meditation herb,” Gage Green Genetics claims that Mendo Breath F2 produces a meditative and trancelike effect. 

","The addition of Mendo Montage bolsters the vegetative growth and number of nodes that stem from OGKB. With a flowering time ranging from eight to ten weeks indoors, this strain produces medium to high yields. A small percentage of phenotypes will produce purple traits. 

The geneticist has also created the Mendo Breath F3 strain, which is also a cross between OGKB and Mendo Montage. This variation is said to have vigorous growth characteristics and rock-hard calyx formations. With aromas of citrus, grapes, and pine, Gage Green Genetics states that Mendo Breath F3 will bring both “potency and relief” to those who use it.",Gage Green Genetics,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/667/avatar/original/1565305756-171023F_47616_MendosBreath_1.jpg,https://images.weedmaps.com/strains/000/000/667/hero/original/1581016854-Mendo-Breath_DL.jpg,['Mendo Breath F2'],"[{'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}, {'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}, {'id': '79b2d842-1197-448e-b74a-41fd13c2cb27', 'type': 'tag', 'name': 'Sleepy'}]","[{'id': '736aad9c-4728-437d-b599-24d8a6c3fb9d', 'type': 'tag', 'name': 'Citrus'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': '725787f5-ef95-4a71-9c39-cb5a345ff318', 'type': 'tag', 'name': 'Berry'}]","['Euphoric', 'Relaxed', 'Sleepy']","['Citrus', 'Earthy', 'Berry']",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Mendocino Purps,mendocino-purps,hybrid,"Whether you call it The Purps, Mendo Purps, Mendocino Purps, or Mendocino Purple, it’s pretty clear this is a Northern California strain. Originally clone-only, breeder BC Bud Depot eventually created a seed version dubbed The Purps. BC says its plant has high THC and purple tinged leaves with a sweet, fruity taste and earthy scent.

BC says it has a powerful uplifting effect, though others say it’s not for inexperienced users and can lead to couch-lock. Mendo Purps won High Times’ Strain of the Year in 2007.  ","The balanced hybrid grows well indoors or outdoors, according to BC, though some sources say it produces better indoors using Screen of Green (ScrOG). Mendo Purps flowers relatively quickly, in seven to eight weeks indoors or late September outside, where it can grow up to seven feet tall. ",BC Bud Depot,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/154/avatar/original/1566589565-180226F_40400_Mendo_Purps_1__1_.jpg,https://images.weedmaps.com/strains/000/000/154/hero/original/1585593848-Mendocino_Purple_Haze.png,"['The Purps', 'Mendo Purps', 'Mendocino Purps', 'Mendocino Purple']","[{'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}, {'id': '532eb8d6-ccfa-4ca8-95f4-4b9386ee9575', 'type': 'tag', 'name': 'Hungry'}, {'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}]","[{'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': '725787f5-ef95-4a71-9c39-cb5a345ff318', 'type': 'tag', 'name': 'Berry'}, {'id': '5b49a6d9-5389-4c59-ad6e-2ec0d22ead00', 'type': 'tag', 'name': 'Grape'}]","['Happy', 'Hungry', 'Relaxed']","['Earthy', 'Berry', 'Grape']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Midnight,midnight,sativa,"With a name as mysterious and intriguing as Midnight, it’s no wonder two iterations of the strain exist on the cannabis market.

MIDNIGHT BY TIKUN OLAM
The strains Israel-based breeder Tikun Olam used to created their version of Midnight are a secret known only to the company. Sources online say the strain has an earthy, blueberry scent and slightly herbal aftertaste. Midnight has 8% THC and 11% CBD, suggesting mitigated psychoactive effects in keeping with Tikun Olam’s pursuit of medicinal cannabis. 

Since the company keeps a tight lid on all information except the availability of Midnight, there’s little growing information available. The buds are green and purple in coloring with a sugary coat of trichomes. Presumably, Midnight has good yields as it was developed for commercial production.

MIDNIGHT BY VANCOUVER ISLAND SEED COMPANY
Midnight is a cross of The Black and Fucking Incredible created by Vancouver Island Seed Company. It inherits its sweet and earthy flavor profile from the Fucking Incredible, according to the breeder. 

Midnight reaches full maturity and flowers in about seven weeks. The cultivar grows tall and produces dark green foliage and solid yield of purple-tinged buds. ",,Tikun Olam,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/original/image_missing.jpg,https://images.weedmaps.com/original/image_missing.jpg,[],"[{'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}, {'id': '79b2d842-1197-448e-b74a-41fd13c2cb27', 'type': 'tag', 'name': 'Sleepy'}, {'id': '59421d5b-91e7-45ac-843a-551975f0ac6f', 'type': 'tag', 'name': 'Uplifted'}]","[{'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': '9f52b69a-8a25-4501-8dc9-2cdfa6b078a0', 'type': 'tag', 'name': 'Sweet'}, {'id': 'b612923d-d473-4fe6-84af-9c1bc435e957', 'type': 'tag', 'name': 'Blueberry'}]","['Relaxed', 'Sleepy', 'Uplifted']","['Earthy', 'Sweet', 'Blueberry']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Mimosa,mimosa,hybrid,"Created by Northern California-based breeder Symbiotic Genetics, Mimosa is a sativa-dominant strain crossed between Purple Punch and Clementine. Awarded second place in the sativa category at the 2018 High Times Cannabis Cup in Santa Rosa, California, Mimosa has become a popular daytime-use strain, said to produce an energetic and uplifting high. As a relatively new strain that emerged in 2018, the seeds are reportedly difficult to source.  

With citrus notes and earthy undertones, this strain smells as sweet as the fashionable and fruity brunch drink it’s named after. A medium-sized plant that is well-suited for either indoor or outdoor grows, the flowering period can take around nine weeks. Cultivators should expect spade-shaped, light-green colas that are coated with sugary resin and spotted with orange stigmas.",,Symbiotic Genetics,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/661/avatar/original/1565303339-181023_WCC_Mimosa_04.jpg,https://images.weedmaps.com/strains/000/000/661/hero/original/1581447893-Mimosa_DL.jpg,[],"[{'id': 'd81a933b-fce8-4b97-b393-13c95de15a7e', 'type': 'tag', 'name': 'Aroused'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}, {'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}]","[{'id': 'a289881c-cf93-4f0e-b62b-25b58ed73a93', 'type': 'tag', 'name': 'Lemon'}, {'id': 'a78b0d11-a0e3-4039-8ce6-7771e5ebba62', 'type': 'tag', 'name': 'Lime'}, {'id': '736aad9c-4728-437d-b599-24d8a6c3fb9d', 'type': 'tag', 'name': 'Citrus'}]","['Aroused', 'Euphoric', 'Energetic']","['Lemon', 'Lime', 'Citrus']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
